lineage	nuc_muts	spike_muts	s1_muts	s2_muts	ntd_muts	rbd_muts	orf1ab_muts	accessory_muts
XBB.2.9	95.	35.	35.	0.	8.	23.	16.	10.
XBB.3	90.	33.	33.	0.	7.	22.	17.	10.
XBB.3.1	92.	34.	34.	0.	7.	22.	17.	10.
XBB.3.2	93.	34.	34.	0.	8.	22.	17.	11.
XBB.3.3	94.	33.	33.	0.	7.	22.	18.	10.
XBB.3.4	92.	33.	33.	0.	7.	22.	17.	10.
XBB.3.5	93.	33.	33.	0.	7.	22.	18.	10.
XBB.4	90.	34.	34.	0.	7.	23.	16.	10.
XBB.4.1	96.	35.	35.	0.	7.	24.	17.	10.
XBB.5	91.	34.	34.	0.	7.	22.	16.	10.
XBB.6	90.	33.	33.	0.	7.	22.	16.	10.
XBB.6.1	94.	34.	34.	0.	7.	23.	16.	10.
XBB.7	94.	34.	34.	0.	7.	22.	16.	10.
XBB.8	90.	33.	33.	0.	7.	22.	16.	10.
XBB.8.1	95.	34.	34.	0.	7.	23.	18.	10.
XBB.8.2	93.	34.	34.	0.	7.	23.	17.	10.
XBB.9	95.	33.	33.	0.	7.	22.	18.	11.
XBC	67.	29.	29.	0.	9.	16.	13.	9.
XBC.1	69.	30.	30.	0.	9.	17.	14.	9.
XBC.1.1	77.	30.	30.	0.	9.	17.	16.	10.
XBC.1.1.1	79.	31.	31.	0.	9.	18.	16.	10.
XBC.1.1.2	84.	30.	30.	0.	9.	17.	17.	12.
XBC.1.2	71.	30.	30.	0.	9.	17.	15.	9.
XBC.1.2.1	77.	30.	30.	0.	9.	17.	16.	9.
XBC.1.3	71.	30.	30.	0.	9.	17.	15.	9.
XBC.1.3.1	77.	30.	30.	0.	9.	17.	19.	10.
XBC.1.4	75.	31.	31.	0.	10.	17.	18.	9.
XBC.1.5	74.	30.	30.	0.	9.	17.	17.	9.
XBC.1.6	83.	32.	32.	0.	9.	19.	19.	9.
XBC.1.6.1	84.	32.	32.	0.	9.	19.	19.	10.
XBC.1.6.2	84.	32.	32.	0.	9.	19.	20.	9.
XBC.1.6.3	85.	32.	32.	0.	9.	19.	19.	10.
XBC.1.6.4	86.	32.	32.	0.	9.	19.	20.	9.
XBC.1.6.5	87.	32.	32.	0.	9.	19.	21.	10.
XBC.1.6.6	86.	32.	32.	0.	9.	19.	19.	9.
XBC.1.7	75.	32.	32.	0.	9.	19.	16.	10.
XBC.1.7.1	77.	33.	33.	0.	10.	19.	16.	10.
XBC.1.7.2	79.	33.	33.	0.	10.	19.	17.	10.
XBC.2	72.	30.	30.	0.	10.	16.	15.	9.
XBC.2.1	77.	31.	31.	0.	10.	17.	15.	10.
XBD	82.	32.	32.	0.	9.	19.	16.	11.
XBE	71.	26.	26.	0.	4.	18.	12.	12.
XBF	87.	33.	33.	0.	9.	20.	17.	10.
XBF.1	88.	33.	33.	0.	9.	20.	17.	10.
XBF.10	89.	34.	34.	0.	10.	20.	17.	10.
XBF.1.1	91.	34.	34.	0.	9.	20.	18.	10.
XBF.2	88.	33.	33.	0.	9.	20.	17.	11.
XBF.3	89.	33.	33.	0.	9.	20.	18.	10.
XBF.4	89.	33.	33.	0.	9.	20.	18.	10.
XBF.5	88.	33.	33.	0.	9.	20.	17.	10.
XBF.6	88.	33.	33.	0.	9.	20.	18.	10.
XBF.7	90.	33.	33.	0.	9.	20.	18.	11.
XBF.7.1	94.	34.	34.	0.	9.	21.	19.	11.
XBF.8	89.	33.	33.	0.	9.	20.	17.	10.
XBF.8.1	94.	34.	34.	0.	9.	20.	17.	10.
XBF.9	90.	33.	33.	0.	9.	20.	18.	10.
XBG	75.	27.	27.	0.	5.	18.	13.	12.
XBH	80.	31.	31.	0.	9.	18.	13.	10.
XBJ	88.	31.	31.	0.	8.	19.	22.	11.
XBJ.1	89.	31.	31.	0.	8.	19.	22.	11.
XBJ.1.1	97.	32.	32.	0.	8.	20.	22.	13.
XBJ.2	90.	31.	31.	0.	8.	19.	22.	11.
XBJ.3	90.	31.	31.	0.	8.	19.	23.	11.
XBJ.4	89.	32.	32.	0.	8.	20.	22.	11.
XBK	88.	33.	33.	0.	9.	20.	17.	10.
XBK.1	89.	33.	33.	0.	9.	20.	17.	10.
XBL	96.	34.	34.	0.	8.	22.	18.	11.
XBL.1	99.	35.	35.	0.	8.	22.	18.	11.
XBL.2	97.	34.	34.	0.	8.	22.	18.	11.
XBL.3	98.	34.	34.	0.	8.	22.	18.	11.
XBL.3.1	102.	34.	34.	0.	8.	22.	18.	11.
XBM	74.	28.	28.	0.	5.	18.	13.	11.
XBN	93.	33.	33.	0.	7.	22.	17.	10.
XBP	84.	31.	31.	0.	8.	19.	17.	12.
XBQ	88.	33.	33.	0.	9.	20.	18.	10.
XBR	90.	31.	31.	0.	7.	20.	21.	14.
XBS	82.	31.	31.	0.	7.	20.	18.	12.
XBT	81.	31.	31.	0.	9.	18.	15.	11.
XBU	87.	33.	33.	0.	9.	20.	18.	10.
XBV	89.	36.	36.	0.	8.	23.	13.	11.
XBW	90.	34.	34.	0.	8.	22.	15.	12.
XBY	91.	33.	33.	0.	9.	20.	17.	11.
XBZ	80.	28.	28.	0.	4.	20.	15.	14.
XC	39.	10.	10.	0.	6.	2.	11.	11.
XCA	93.	35.	35.	0.	10.	20.	19.	13.
XCB	75.	27.	27.	0.	5.	18.	13.	12.
XCC	97.	34.	34.	0.	8.	22.	20.	11.
XCD	91.	35.	35.	0.	9.	22.	15.	14.
XCE	94.	35.	35.	0.	9.	22.	16.	11.
XCF	93.	35.	35.	0.	8.	23.	15.	12.
XCF.1	98.	36.	36.	0.	9.	23.	15.	12.
XCF.2	96.	35.	35.	0.	8.	23.	15.	12.
XCF.3	96.	36.	36.	0.	9.	23.	15.	12.
XCG	87.	32.	32.	0.	7.	21.	14.	11.
XCH	105.	36.	36.	0.	8.	24.	19.	12.
XCH.1	109.	37.	37.	0.	8.	24.	19.	12.
XCJ	97.	36.	36.	0.	9.	23.	15.	12.
XCK	102.	35.	35.	0.	8.	23.	20.	13.
XCL	101.	37.	37.	0.	8.	25.	16.	12.
XCM	102.	37.	37.	0.	10.	23.	17.	12.
XCN	116.	40.	40.	0.	11.	24.	19.	12.
XCP	104.	37.	37.	0.	8.	25.	20.	12.
XCQ	94.	35.	35.	0.	8.	23.	16.	11.
XCR	106.	37.	37.	0.	8.	24.	16.	11.
XCS	104.	36.	36.	0.	8.	24.	16.	11.
XCT	109.	36.	36.	0.	9.	23.	23.	13.
XCT.1	111.	37.	37.	0.	10.	23.	23.	13.
XCU	99.	38.	38.	0.	10.	24.	18.	12.
XCV	104.	36.	36.	0.	9.	23.	17.	12.
XCW	102.	35.	35.	0.	8.	23.	16.	11.
XCY	104.	38.	38.	0.	9.	25.	20.	12.
XCZ	112.	37.	37.	0.	8.	24.	21.	13.
XD	65.	27.	27.	0.	7.	15.	13.	12.
XDA	105.	38.	38.	0.	10.	23.	19.	11.
XDA.1	108.	39.	39.	0.	11.	23.	19.	12.
XDB	97.	35.	35.	0.	9.	22.	18.	11.
XDC	108.	37.	37.	0.	9.	24.	20.	11.
XDD	115.	46.	46.	0.	13.	26.	19.	11.
XDD.1	118.	46.	46.	0.	13.	26.	19.	11.
XDD.1.1	118.	47.	47.	0.	13.	26.	19.	11.
XDD.1.1.1	119.	48.	48.	0.	13.	27.	19.	11.
XDD.2	117.	47.	47.	0.	13.	26.	19.	11.
XDD.3	123.	48.	48.	0.	13.	27.	20.	11.
XDE	104.	37.	37.	0.	8.	24.	19.	11.
XDF	107.	36.	36.	0.	9.	23.	20.	13.
XDG	109.	35.	35.	0.	8.	23.	19.	13.
XDH	97.	35.	35.	0.	8.	23.	18.	11.
XDJ	109.	38.	38.	0.	10.	24.	16.	12.
XDK	118.	47.	47.	0.	13.	26.	18.	14.
XDK.1	123.	49.	49.	0.	14.	27.	18.	14.
XDK.1.1	125.	50.	50.	0.	14.	28.	18.	14.
XDK.1.2	124.	50.	50.	0.	14.	28.	18.	14.
XDK.2	123.	48.	48.	0.	13.	26.	18.	14.
XDK.3	121.	48.	48.	0.	13.	27.	19.	14.
XDK.4	119.	47.	47.	0.	13.	26.	18.	14.
XDK.4.1	123.	48.	48.	0.	13.	27.	21.	14.
XDK.5	120.	48.	48.	0.	13.	27.	18.	14.
XDK.6	126.	49.	49.	0.	14.	27.	18.	14.
XDL	110.	37.	37.	0.	9.	24.	20.	12.
XDM	109.	40.	40.	0.	10.	25.	19.	11.
XDN	120.	46.	46.	0.	13.	26.	20.	12.
XDP	119.	46.	46.	0.	13.	26.	20.	13.
XDP.1	122.	46.	46.	0.	13.	26.	22.	13.
XDP.2	122.	47.	47.	0.	13.	26.	20.	14.
XDP.3	121.	47.	47.	0.	14.	26.	20.	13.
XDQ	113.	44.	44.	0.	12.	25.	18.	11.
XDQ.1	115.	46.	46.	0.	13.	26.	18.	11.
XDQ.1.1	117.	47.	47.	0.	14.	26.	18.	11.
XDQ.2	116.	46.	46.	0.	13.	26.	19.	11.
XDQ.3	116.	46.	46.	0.	13.	25.	18.	11.
XDR	113.	46.	46.	0.	13.	26.	15.	14.
XDR.1	119.	48.	48.	0.	14.	27.	16.	14.
XDR.1.1	123.	49.	49.	0.	14.	28.	18.	15.
XDR.1.2	122.	48.	48.	0.	14.	27.	18.	14.
XDS	118.	46.	46.	0.	13.	26.	18.	14.
XDT	119.	44.	44.	0.	12.	25.	20.	14.
XDU	111.	42.	42.	0.	13.	22.	18.	14.
XDV	117.	46.	46.	0.	13.	26.	19.	13.
XDV.1	119.	47.	47.	0.	13.	27.	19.	13.
XDV.1.1	122.	48.	48.	0.	14.	27.	19.	13.
XDV.1.10	125.	48.	48.	0.	14.	27.	20.	13.
XDV.1.11	120.	47.	47.	0.	13.	27.	19.	13.
XDV.1.2	122.	48.	48.	0.	13.	28.	20.	14.
XDV.1.2.1	127.	49.	49.	0.	13.	29.	21.	14.
XDV.1.3	120.	48.	48.	0.	13.	27.	19.	13.
XDV.1.4	120.	47.	47.	0.	13.	27.	19.	13.
XDV.1.5	124.	49.	49.	0.	14.	28.	19.	13.
XDV.1.6	126.	47.	47.	0.	13.	27.	22.	13.
XDV.1.7	121.	47.	47.	0.	13.	27.	20.	13.
XDV.1.7.1	126.	49.	49.	0.	15.	27.	21.	13.
XDV.1.8	121.	47.	47.	0.	13.	27.	19.	13.
XDV.1.9	120.	47.	47.	0.	13.	27.	20.	13.
XDV.1.9.1	123.	49.	49.	0.	14.	28.	20.	13.
XDW	115.	47.	47.	0.	14.	26.	21.	11.
XDY	128.	50.	50.	0.	15.	28.	20.	14.
XDZ	114.	46.	46.	0.	13.	26.	19.	14.
XE	62.	24.	24.	0.	4.	16.	10.	9.
XEA	122.	45.	45.	0.	13.	25.	22.	13.
XEB	119.	46.	46.	0.	13.	26.	20.	13.
XEC	128.	50.	50.	0.	15.	28.	20.	14.
XEC.1	133.	51.	51.	0.	16.	28.	21.	14.
XEC.2	130.	50.	50.	0.	15.	28.	22.	14.
XED	124.	48.	48.	0.	13.	28.	21.	13.
XEE	125.	49.	49.	0.	14.	28.	21.	14.
XEF	124.	51.	51.	0.	14.	30.	20.	14.
XEG	119.	46.	46.	0.	13.	26.	19.	12.
XEH	125.	49.	49.	0.	13.	29.	20.	15.
XEJ	124.	48.	48.	0.	13.	28.	19.	14.
XEK	131.	50.	50.	0.	15.	28.	21.	13.
XF	57.	26.	26.	0.	6.	15.	9.	9.
XG	69.	23.	23.	0.	3.	16.	13.	9.
XH	65.	23.	23.	0.	3.	16.	11.	10.
XJ	65.	24.	24.	0.	4.	16.	12.	10.
XK	59.	20.	20.	0.	3.	13.	11.	9.
XL	68.	24.	24.	0.	4.	16.	13.	9.
XM	60.	24.	24.	0.	4.	16.	9.	8.
XN	67.	24.	24.	0.	4.	16.	12.	9.
XP	59.	27.	27.	0.	6.	16.	8.	11.
XQ	66.	24.	24.	0.	4.	16.	11.	9.
XR	69.	24.	24.	0.	4.	16.	12.	9.
XS	61.	26.	26.	0.	5.	16.	9.	9.
XT	63.	25.	25.	0.	5.	16.	12.	10.
XU	67.	24.	24.	0.	4.	16.	12.	9.
XV	62.	23.	23.	0.	3.	16.	10.	9.
XW	68.	24.	24.	0.	4.	16.	11.	9.
XY	68.	24.	24.	0.	4.	16.	11.	9.
XZ	64.	24.	24.	0.	4.	16.	13.	10.
